date,hours,temperature,dew_point_temperature,humidity,wind_direction,Label
2020/11/27,1,21.3,17,76,50,1
2020/11/27,2,21.4,16.9,76,40,1
2020/11/27,3,21.2,16.4,74,40,1
2020/11/27,4,20.6,16.4,77,50,1
2020/11/27,5,21.1,16.5,75,60,1
2020/11/27,6,21.2,16.3,74,60,1
2020/11/27,7,21.1,16.5,75,50,1
2020/11/27,8,22.4,16.8,71,60,1
2020/11/27,9,24.6,17,63,50,1
2020/11/27,10,26.2,17.1,57,70,1
2020/11/27,11,26.7,17,55,60,1
2020/11/27,12,28,17.1,52,80,1
2020/11/27,13,26.1,17.3,58,90,1
2020/11/27,14,25.6,17,59,100,1
2020/11/27,15,24.6,16.6,61,90,1
2020/11/27,16,22.8,15.6,64,80,1
2020/11/27,17,21,14.5,66,80,1
2020/11/27,18,20.2,14.5,70,80,1
2020/11/27,19,19.9,14.7,72,80,1
2020/11/27,20,20.2,14.5,70,70,1
2020/11/27,21,20.3,14.3,68,70,1
2020/11/27,22,20.1,14.1,68,70,1
2020/11/27,23,19.7,13.7,68,70,1
2020/11/27,24,19.5,13.5,68,70,1
2020/11/28,1,19,12.8,67,60,1
2020/11/28,2,18.7,12.5,67,70,1
2020/11/28,3,18.3,12,67,70,1
2020/11/28,4,18.3,11.9,66,70,1
2020/11/28,5,18.6,12,65,60,1
2020/11/28,6,18.4,11.9,66,70,1
2020/11/28,7,18.4,11.5,64,70,1
2020/11/28,8,18.7,11.6,63,60,1
2020/11/28,9,19.9,11.5,58,60,1
2020/11/28,10,21.1,11.8,55,40,1
2020/11/28,11,21.3,11.9,55,50,1
2020/11/28,12,22.8,12.2,51,60,1
2020/11/28,13,22.2,12,52,70,1
2020/11/28,14,21.5,11.8,54,60,1
2020/11/28,15,21.2,12,56,60,1
2020/11/28,16,20.4,11.7,57,50,1
2020/11/28,17,19.6,11.5,59,70,1
2020/11/28,18,19.1,11.5,61,60,1
2020/11/28,19,18.9,11.6,63,60,1
2020/11/28,20,18.6,11.4,63,70,1
2020/11/28,21,18.4,11.1,62,60,1
2020/11/28,22,17.7,11,65,70,1
2020/11/28,23,17.9,10.8,63,60,1
2020/11/28,24,17.5,10.8,65,60,1
2020/11/29,1,17.4,10.9,66,60,1
2020/11/29,2,17.1,10.8,66,50,1
2020/11/29,3,16.1,10.6,70,70,1
2020/11/29,4,15.9,10.6,71,60,1
2020/11/29,5,16.3,10.7,69,70,1
2020/11/29,6,16.3,10.5,69,60,1
2020/11/29,7,16.7,10.9,69,50,1
2020/11/29,8,18.4,10.8,61,60,1
2020/11/29,9,19.8,11.2,58,60,1
2020/11/29,10,21.7,11.9,54,60,1
2020/11/29,11,21.5,11.6,53,70,1
2020/11/29,12,24.4,12.3,47,50,1
2020/11/29,13,23.7,11.9,48,50,1
2020/11/29,14,22.3,11.9,52,70,1
2020/11/29,15,22.5,12.1,52,60,1
2020/11/29,16,20.9,11.3,54,70,1
2020/11/29,17,19.8,10.2,54,70,1
2020/11/29,18,18.9,10,56,70,1
2020/11/29,19,18.6,10.2,58,60,1
2020/11/29,20,18.2,10.1,59,60,1
2020/11/29,21,18,10.2,60,70,1
2020/11/29,22,17.9,10.1,60,60,1
2020/11/29,23,17.9,9.9,59,60,1
2020/11/29,24,17.9,10.1,60,60,1
2020/11/30,1,17.7,9.9,60,50,1
2020/11/30,2,17.9,9.9,59,40,1
2020/11/30,3,18,10,59,40,1
2020/11/30,4,17.8,10,60,50,1
2020/11/30,5,17.9,10.1,60,50,1
2020/11/30,6,17.6,10,61,60,1
2020/11/30,7,17.8,10.1,61,60,1
2020/11/30,8,18.5,10.4,59,60,1
2020/11/30,9,19,10.6,58,60,1
2020/11/30,10,20.9,11,53,60,1
2020/11/30,11,19.8,10.8,56,60,1
2020/11/30,12,19.8,11.2,58,60,1
2020/11/30,13,20.2,11.1,56,60,1
2020/11/30,14,20.7,11.4,55,50,1
2020/11/30,15,20.3,11,55,60,1
2020/11/30,16,19.3,10.7,57,60,1
2020/11/30,17,18.7,10.6,59,50,1
2020/11/30,18,18.3,10.6,61,50,1
2020/11/30,19,18,10.5,62,50,1
2020/11/30,20,17.7,10.1,61,50,1
2020/11/30,21,17.9,10.1,60,50,1
2020/11/30,22,17.3,10.2,63,60,1
2020/11/30,23,17.1,10.1,63,50,1
2020/11/30,24,17.1,9.8,62,60,1
2020/12/1,1,17.6,9.8,60,50,1
2020/12/1,2,17.5,9.8,61,40,1
2020/12/1,3,17.5,10,61,50,1
2020/12/1,4,17.7,10,61,30,1
2020/12/1,5,17.6,9.8,60,40,1
2020/12/1,6,17.5,9.3,59,40,1
2020/12/1,7,17.6,9.7,60,40,1
2020/12/1,8,18.5,9.8,57,40,1
2020/12/1,9,18.8,10.3,58,40,1
2020/12/1,10,19.9,10.2,54,50,1
2020/12/1,11,19.8,10.4,55,40,1
2020/12/1,12,21.8,11.1,51,40,1
2020/12/1,13,22.2,11,49,50,1
2020/12/1,14,20.7,10.5,52,50,1
2020/12/1,15,21.1,11,52,50,1
2020/12/1,16,19.9,10.8,56,50,1
2020/12/1,17,19,10.5,58,50,1
2020/12/1,18,18.7,10.4,58,60,1
2020/12/1,19,18.5,10.4,59,50,1
2020/12/1,20,18.2,10.6,61,50,1
2020/12/1,21,18.5,10.7,60,50,1
2020/12/1,22,18.6,10.5,59,40,1
2020/12/1,23,18.4,10.5,60,40,1
2020/12/1,24,17.9,10.3,61,40,1
2020/12/2,1,17.7,10.2,61,30,1
2020/12/2,2,17.7,10,61,40,1
2020/12/2,3,17.5,9.7,60,40,1
2020/12/2,4,17.5,9.8,61,40,1
2020/12/2,5,17,9.6,62,40,1
2020/12/2,6,17.2,9.6,61,40,1
2020/12/2,7,17.3,9.6,61,40,1
2020/12/2,8,19.1,9.9,55,60,1
2020/12/2,9,20.9,10.3,51,60,1
2020/12/2,10,21.7,10.8,50,60,1
2020/12/2,11,23.1,10.9,46,60,1
2020/12/2,12,23.3,10.9,46,60,1
2020/12/2,13,23.4,11.1,46,70,1
2020/12/2,14,22.9,11.8,50,70,1
2020/12/2,15,22.6,11.6,50,80,1
2020/12/2,16,21,11,53,70,1
2020/12/2,17,19.2,9.9,55,70,1
2020/12/2,18,18.1,9.2,56,60,1
2020/12/2,19,17.6,9,57,60,1
2020/12/2,20,17.3,8.4,56,60,1
2020/12/2,21,17.5,7.6,52,60,1
2020/12/2,22,17.5,8,54,60,1
2020/12/2,23,17.2,7.8,54,70,1
2020/12/2,24,17.1,7.7,54,60,1
2020/12/3,1,16.7,8.1,57,50,1
2020/12/3,2,16.8,8.1,56,30,1
2020/12/3,3,16.4,8.1,58,30,1
2020/12/3,4,16.4,7.8,57,40,1
2020/12/3,5,16.1,7.6,57,40,1
2020/12/3,6,16.3,7.5,56,50,1
2020/12/3,7,16.4,7.8,57,40,1
2020/12/3,8,17.2,7.8,54,40,1
2020/12/3,9,16.8,7.5,54,40,1
2020/12/3,10,18.3,7.9,51,60,1
2020/12/3,11,20.8,8.5,45,60,1
2020/12/3,12,23.1,8.9,40,60,1
2020/12/3,13,22.4,8.3,40,60,1
2020/12/3,14,22.3,8,40,60,1
2020/12/3,15,21.9,7.8,40,70,1
2020/12/3,16,20,6.7,42,70,1
2020/12/3,17,18.1,7,48,70,1
2020/12/3,18,17,7.6,54,70,1
2020/12/3,19,16.6,7.3,54,60,1
2020/12/3,20,16.2,7.2,55,60,1
2020/12/3,21,15.8,7.3,57,60,1
2020/12/3,22,15.9,6.7,54,40,1
2020/12/3,23,15.6,6.5,55,50,1
2020/12/3,24,16.1,6.3,52,30,1
2020/12/4,1,16,5.9,51,40,1
2020/12/4,2,15.8,5.8,51,30,1
2020/12/4,3,15.6,5.7,52,30,1
2020/12/4,4,15.4,5.7,52,40,1
2020/12/4,5,15.3,5.7,53,40,1
2020/12/4,6,15.3,5.8,53,40,1
2020/12/4,7,15.3,5.9,53,40,1
2020/12/4,8,16.1,6.5,53,50,1
2020/12/4,9,17,6.9,51,50,1
2020/12/4,10,17.9,7.8,52,50,1
2020/12/4,11,18.3,8,51,60,1
2020/12/4,12,19,8.5,51,50,1
2020/12/4,13,19,8.1,49,60,1
2020/12/4,14,18.7,8.2,50,60,1
2020/12/4,15,18.5,8.3,51,60,1
2020/12/4,16,17.8,7.7,52,60,1
2020/12/4,17,16.9,7.2,53,60,1
2020/12/4,18,16.5,7.3,54,60,1
2020/12/4,19,16.5,7.5,55,60,1
2020/12/4,20,16.2,7.4,56,60,1
2020/12/4,21,16.1,7.2,56,60,1
2020/12/4,22,16.1,7.3,56,50,1
2020/12/4,23,16,7,55,40,1
2020/12/4,24,15.8,6.1,52,40,1
2020/12/5,1,15.5,5.9,53,40,1
2020/12/5,2,15.2,6,54,30,1
2020/12/5,3,15.1,5.8,54,40,1
2020/12/5,4,15,6,55,40,1
2020/12/5,5,14.9,5.7,54,30,1
2020/12/5,6,14.9,5.5,53,40,1
2020/12/5,7,15.1,5.8,54,40,1
2020/12/5,8,15.9,6,52,40,1
2020/12/5,9,17,6.3,49,40,1
2020/12/5,10,19.3,7.3,46,40,1
2020/12/5,11,20.7,7.9,44,40,1
2020/12/5,12,20.8,9,47,50,1
2020/12/5,13,22.5,9.5,44,60,1
2020/12/5,14,21.5,9.8,47,60,1
2020/12/5,15,21.1,10,49,70,1
2020/12/5,16,19.7,9.3,51,70,1
2020/12/5,17,18.5,9.4,55,70,1
2020/12/5,18,17.6,9.5,59,70,1
2020/12/5,19,16.8,9.3,61,70,1
2020/12/5,20,16.5,8.8,60,60,1
2020/12/5,21,16.2,8.8,61,60,1
2020/12/5,22,15.9,8.7,62,50,1
2020/12/5,23,15.7,8.6,63,50,1
2020/12/5,24,15.8,8.4,61,50,1
2020/12/6,1,16,8.6,61,50,1
2020/12/6,2,16.1,8.7,61,40,1
2020/12/6,3,16,8.6,61,40,1
2020/12/6,4,16.1,8.7,61,40,1
2020/12/6,5,16.1,8.7,61,30,1
2020/12/6,6,16.1,8.7,61,40,1
2020/12/6,7,16.5,8.8,60,40,1
2020/12/6,8,17.6,9,57,40,1
2020/12/6,9,19.2,9.6,54,40,1
2020/12/6,10,21.8,10.2,48,40,1
2020/12/6,11,22.7,10.7,47,50,1
2020/12/6,12,24.5,11.3,44,50,1
2020/12/6,13,24.2,11.2,44,60,1
2020/12/6,14,24.2,11.6,45,60,1
2020/12/6,15,23,11.5,48,60,1
2020/12/6,16,21.9,11.1,50,70,1
2020/12/6,17,20.1,10.8,55,70,1
2020/12/6,18,18.5,10,58,70,1
2020/12/6,19,18.3,9.8,58,70,1
2020/12/6,20,18,10,59,60,1
2020/12/6,21,17.8,10.1,61,50,1
2020/12/6,22,16.9,10,64,70,1
2020/12/6,23,17.4,10.3,63,50,1
2020/12/6,24,17.3,10.7,65,50,1
2020/12/7,1,17.8,10.8,64,50,1
2020/12/7,2,18,10.4,61,60,1
2020/12/7,3,18,10.6,62,50,1
2020/12/7,4,17.9,11,64,40,1
2020/12/7,5,18.1,11.5,65,50,1
2020/12/7,6,18,11.2,64,50,1
2020/12/7,7,17.6,11.1,66,50,1
2020/12/7,8,19.6,11.6,60,50,1
2020/12/7,9,21.1,11.9,56,50,1
2020/12/7,10,22.7,12.8,54,50,1
2020/12/7,11,24.4,13.1,49,50,1
2020/12/7,12,24.9,13.4,49,60,1
2020/12/7,13,25.4,13.6,48,60,1
2020/12/7,14,24.4,13.2,50,60,1
2020/12/7,15,23.8,12.8,50,70,1
2020/12/7,16,22.3,12,52,80,1
2020/12/7,17,20.4,11.5,57,80,1
2020/12/7,18,19.1,10.6,58,70,1
2020/12/7,19,18.4,10.4,60,70,1
2020/12/7,20,18.1,10.2,60,70,1
2020/12/7,21,17.9,10.7,63,60,1
2020/12/7,22,17.9,10.8,63,60,1
2020/12/7,23,17.9,11.1,64,50,1
2020/12/7,24,17.4,10.8,65,50,1
2020/12/8,1,17.6,11,65,50,1
2020/12/8,2,17.7,11,65,50,1
2020/12/8,3,17.8,11,64,50,1
2020/12/8,4,17.7,11.1,65,60,1
2020/12/8,5,16,12,77,40,1
2020/12/8,6,17.1,11.3,69,40,1
2020/12/8,7,15.5,12.5,82,50,1
2020/12/8,8,16.1,12.7,80,40,1
2020/12/8,9,16.3,12.8,80,50,1
2020/12/8,10,17.8,13.1,74,40,1
2020/12/8,11,18.9,12.8,68,50,1
2020/12/8,12,18.8,12.9,69,30,1
2020/12/8,13,17.8,13.5,76,30,1
2020/12/8,14,16.5,13.8,84,50,1
2020/12/8,15,16,13.6,86,50,1
2020/12/8,16,15.2,12.9,86,60,1
2020/12/8,17,15,12.7,86,50,1
2020/12/8,18,14.8,12.6,87,60,1
2020/12/8,19,14.9,12.7,87,60,1
2020/12/8,20,14.9,12.7,87,50,1
2020/12/8,21,14.4,12.2,87,60,1
2020/12/8,22,14.4,12.4,88,60,1
2020/12/8,23,14.4,12.4,88,50,1
2020/12/8,24,14.7,12.6,87,60,1
2020/12/9,1,15.1,12.6,85,40,1
2020/12/9,2,15.3,12.3,82,40,1
2020/12/9,3,15.6,12.2,80,50,1
2020/12/9,4,15.3,12.4,83,40,1
2020/12/9,5,15.8,12.4,80,50,1
2020/12/9,6,16.1,12.3,78,60,1
2020/12/9,7,16.2,12.3,78,60,1
2020/12/9,8,16.8,12.5,76,60,1
2020/12/9,9,17.7,12.3,71,60,1
2020/12/9,10,19.1,12.8,67,60,1
2020/12/9,11,20.7,13.2,62,60,1
2020/12/9,12,20.5,13,62,50,1
2020/12/9,13,19.8,12.5,63,60,1
2020/12/9,14,20.1,12.7,62,60,1
2020/12/9,15,19.9,12.6,63,60,1
2020/12/9,16,19.4,12.6,65,70,1
2020/12/9,17,18.9,12.6,67,60,1
2020/12/9,18,18.5,12.7,69,70,1
2020/12/9,19,18.3,12.7,70,70,1
2020/12/9,20,18,12.4,70,70,1
2020/12/9,21,17.6,12.2,71,60,1
2020/12/9,22,17.5,12.2,71,60,1
2020/12/9,23,17.3,12.3,72,60,1
2020/12/9,24,17.3,12.4,73,70,1
2020/12/10,1,17.4,12.5,73,50,1
2020/12/10,2,17.6,12.6,72,70,1
2020/12/10,3,17.7,12.8,73,70,1
2020/12/10,4,17.6,12.8,73,50,1
2020/12/10,5,17.7,13.2,75,60,1
2020/12/10,6,17.7,13.1,74,70,1
2020/12/10,7,17.9,13.1,73,70,1
2020/12/10,8,19.2,13.5,70,70,1
2020/12/10,9,20.1,13.6,66,70,1
2020/12/10,10,21.4,13.9,62,60,1
2020/12/10,11,22.2,14.3,61,50,1
2020/12/10,12,21.2,14.2,64,50,1
2020/12/10,13,21.3,14.4,65,50,1
2020/12/10,14,22.4,14.8,62,40,1
2020/12/10,15,22.7,14.9,61,50,1
2020/12/10,16,21.6,14.7,65,50,1
2020/12/10,17,20.4,14.5,69,50,1
2020/12/10,18,20,14.2,69,50,1
2020/12/10,19,19.3,14.2,72,60,1
2020/12/10,20,19.2,14.1,72,60,1
2020/12/10,21,18.7,13.7,73,70,1
2020/12/10,22,18.5,13.6,73,60,1
2020/12/10,23,18.4,13.4,73,60,1
2020/12/10,24,18.1,13.2,73,70,1
2020/12/11,1,18.1,13.2,73,60,1
2020/12/11,2,17.8,13.1,74,40,1
2020/12/11,3,18,13,73,60,1
2020/12/11,4,17.9,13.2,74,50,1
2020/12/11,5,18,13.5,75,60,1
2020/12/11,6,18.2,13.4,74,80,1
2020/12/11,7,18.2,13.4,74,40,1
2020/12/11,8,19.5,13.7,69,50,1
2020/12/11,9,20.4,13.8,66,60,1
2020/12/11,10,21.2,13.9,63,70,1
2020/12/11,11,23.5,14.6,57,50,1
2020/12/11,12,24.5,14.7,54,40,1
2020/12/11,13,24.9,15.1,54,40,1
2020/12/11,14,25.3,15.3,54,60,1
2020/12/11,15,24.4,15.5,58,100,1
2020/12/11,16,22.8,15,61,90,1
2020/12/11,17,20.1,14.3,69,90,1
2020/12/11,18,18.6,13.7,73,90,1
2020/12/11,19,18.5,14.2,76,80,1
2020/12/11,20,18.3,14.5,79,80,1
2020/12/11,21,18.1,14.4,79,80,1
2020/12/11,22,17.7,13.8,78,80,1
2020/12/11,23,17.3,13.6,79,60,1
2020/12/11,24,17.1,13.6,80,70,1
2020/12/12,1,16.4,13.4,82,60,1
2020/12/12,2,17.2,13.8,80,70,1
2020/12/12,3,17.1,13.5,79,80,1
2020/12/12,4,16.8,13.4,80,70,1
2020/12/12,5,17.1,13.6,80,50,1
2020/12/12,6,17.2,13.5,79,70,1
2020/12/12,7,17.4,13.2,76,70,1
2020/12/12,8,18.1,12.5,70,70,1
2020/12/12,9,19.1,12.5,66,80,1
2020/12/12,10,19.7,12.6,64,60,1
2020/12/12,11,21.1,13.2,61,80,1
2020/12/12,12,21.6,13.2,59,60,1
2020/12/12,13,22.7,13.5,56,50,1
2020/12/12,14,23.8,13.9,54,70,1
2020/12/12,15,22.8,14,58,80,1
2020/12/12,16,21.2,13.5,61,90,1
2020/12/12,17,19,12.4,66,80,1
2020/12/12,18,17.6,12,70,80,1
2020/12/12,19,17.3,12.1,71,80,1
2020/12/12,20,17.1,12.2,73,80,1
2020/12/12,21,17,12,72,80,1
2020/12/12,22,16.7,11.9,73,80,1
2020/12/12,23,16.4,11.8,74,70,1
2020/12/12,24,16.6,11.6,72,70,1
2020/12/13,1,16.7,11.4,71,70,1
2020/12/13,2,16.6,11.3,71,70,1
2020/12/13,3,16.6,11.3,71,60,1
2020/12/13,4,16.5,10.9,69,60,1
2020/12/13,5,16.4,10.5,68,60,1
2020/12/13,6,16.2,10.5,69,40,1
2020/12/13,7,16.4,10.2,67,60,1
2020/12/13,8,17.7,10.8,64,60,1
2020/12/13,9,20.3,11.3,56,50,1
2020/12/13,10,21.8,11.8,53,40,1
2020/12/13,11,23.3,12.3,50,30,1
2020/12/13,12,24,12.3,48,40,1
2020/12/13,13,22.3,12.2,53,360,1
2020/12/13,14,24.5,12.9,48,20,1
2020/12/13,15,23.7,12.8,50,20,1
2020/12/13,16,21.1,13.6,62,100,1
2020/12/13,17,18.8,12.6,67,90,1
2020/12/13,18,17.6,12.9,74,90,1
2020/12/13,19,17.3,13.2,77,90,1
2020/12/13,20,17.1,13.1,77,80,1
2020/12/13,21,17.3,13.2,77,70,1
2020/12/13,22,17,13,77,80,1
2020/12/13,23,17.4,13.1,76,80,1
2020/12/13,24,17.6,12.6,72,70,1
2020/12/14,1,17.6,12.4,72,60,1
2020/12/14,2,17.5,12.2,71,60,1
2020/12/14,3,17.4,11.4,68,60,1
2020/12/14,4,17.3,11.1,67,70,1
2020/12/14,5,17.2,11.6,70,70,1
2020/12/14,6,16.1,11.1,72,70,1
2020/12/14,7,14.8,10.1,73,70,1
2020/12/14,8,14,9,72,70,1
2020/12/14,9,13.9,9.1,73,70,1
2020/12/14,10,14.1,9.2,72,60,1
2020/12/14,11,14.6,9.2,70,70,1
2020/12/14,12,14.5,9.2,70,70,1
2020/12/14,13,14.4,8.9,70,70,1
2020/12/14,14,14.1,8.8,70,70,1
2020/12/14,15,13.7,8.8,72,60,1
2020/12/14,16,13.4,8.6,73,50,1
2020/12/14,17,13.1,8.2,72,60,1
2020/12/14,18,12.7,7.8,72,60,1
2020/12/14,19,12.5,7.3,71,60,1
2020/12/14,20,12.6,7,69,60,1
2020/12/14,21,12.4,7,70,60,1
2020/12/14,22,12.5,7.1,70,60,1
2020/12/14,23,12.2,6.7,69,60,1
2020/12/14,24,12.2,6.6,69,60,1
2020/12/15,1,12.3,6.5,68,60,1
2020/12/15,2,12.4,6.2,66,70,1
2020/12/15,3,12.4,6.5,67,60,1
2020/12/15,4,12.3,6.6,68,60,1
2020/12/15,5,11.8,6.6,70,60,1
2020/12/15,6,11.8,7.3,74,60,1
2020/12/15,7,11.9,7.6,75,70,1
2020/12/15,8,12.1,7.6,74,60,1
2020/12/15,9,13.6,7.9,68,70,1
2020/12/15,10,13.2,7,66,70,1
2020/12/15,11,13.4,6.9,65,60,1
2020/12/15,12,13.6,6.7,63,60,1
2020/12/15,13,14.9,7.2,60,70,1
2020/12/15,14,15.1,7.4,60,70,1
2020/12/15,15,14.5,7.1,61,70,1
2020/12/15,16,13.8,6.9,63,70,1
2020/12/15,17,13.4,6.8,64,70,1
2020/12/15,18,13.1,6.4,64,70,1
2020/12/15,19,12.9,6.5,65,70,1
2020/12/15,20,12.7,6.7,67,60,1
2020/12/15,21,12.4,6.3,66,70,1
2020/12/15,22,12.3,6.2,66,60,1
2020/12/15,23,12.3,6.2,66,60,1
2020/12/15,24,12.3,6.4,67,60,1
2020/12/16,1,12.3,6.5,68,60,1
2020/12/16,2,12.4,6.7,68,60,1
2020/12/16,3,12.3,6.7,69,60,1
2020/12/16,4,12.3,7,70,60,1
2020/12/16,5,12.2,7,71,60,1
2020/12/16,6,12,6.8,70,60,1
2020/12/16,7,11.9,7.7,75,40,1
2020/12/16,8,11.9,8,77,60,1
2020/12/16,9,12.8,8,73,60,1
2020/12/16,10,13.3,7.5,68,60,1
2020/12/16,11,13.5,7.3,66,60,1
2020/12/16,12,13.7,7.9,68,40,1
2020/12/16,13,13.8,7.7,67,50,1
2020/12/16,14,13.9,7.6,66,60,1
2020/12/16,15,14.2,7.7,65,50,1
2020/12/16,16,13.6,7.3,66,60,1
2020/12/16,17,12.9,7.7,71,40,1
2020/12/16,18,12.5,7.1,70,60,1
2020/12/16,19,11.8,6.9,72,60,1
2020/12/16,20,11.8,6.5,70,60,1
2020/12/16,21,11.7,6.2,69,60,1
2020/12/16,22,11.6,6.1,69,60,1
2020/12/16,23,11.2,6.1,71,60,1
2020/12/16,24,11.3,5.8,69,60,1
2020/12/17,1,11.6,5.8,68,60,1
2020/12/17,2,11.5,5.4,66,60,1
2020/12/17,3,12,6.1,67,40,1
2020/12/17,4,12,5.9,66,50,1
2020/12/17,5,11.7,5.7,67,50,1
2020/12/17,6,11.6,5.4,66,40,1
2020/12/17,7,11.4,5.3,66,50,1
2020/12/17,8,12.1,5.4,64,50,1
2020/12/17,9,12.3,5.9,65,50,1
2020/12/17,10,12.5,5.9,64,60,1
2020/12/17,11,14,6.7,61,50,1
2020/12/17,12,15,7.1,59,50,1
2020/12/17,13,15.9,7.4,57,50,1
2020/12/17,14,15.5,7.3,58,40,1
2020/12/17,15,14.7,7.3,61,40,1
2020/12/17,16,14.6,7.4,62,40,1
2020/12/17,17,14,7.6,65,40,1
2020/12/17,18,13.7,7.5,66,40,1
2020/12/17,19,13.8,7.7,67,40,1
2020/12/17,20,13.8,8,68,40,1
2020/12/17,21,13.8,8,68,40,1
2020/12/17,22,14.1,8.2,68,40,1
2020/12/17,23,14.3,8.7,69,30,1
2020/12/17,24,14.6,9,69,30,1
2020/12/18,1,14.7,9.2,70,40,1
2020/12/18,2,14.9,9.5,70,30,1
2020/12/18,3,15.1,9.7,70,30,1
2020/12/18,4,15.2,10.1,72,30,1
2020/12/18,5,15.4,10.4,72,10,1
2020/12/18,6,15.5,10.2,71,20,1
2020/12/18,7,14.9,10.1,73,40,1
2020/12/18,8,15.5,9.8,69,40,1
2020/12/18,9,16.9,10.3,65,40,1
2020/12/18,10,17.9,10.5,62,40,1
2020/12/18,11,18.4,10.4,60,50,1
2020/12/18,12,19.6,10.8,57,60,1
2020/12/18,13,20.1,11.1,56,70,1
2020/12/18,14,19.1,11.2,60,80,1
2020/12/18,15,19.2,11.3,60,70,1
2020/12/18,16,18.2,10.9,62,70,1
2020/12/18,17,17.5,11,66,70,1
2020/12/18,18,17.1,10.9,67,80,1
2020/12/18,19,16.5,10.6,68,70,1
2020/12/18,20,15.9,10.6,71,70,1
2020/12/18,21,15.5,10.6,73,70,1
2020/12/18,22,15.7,10.6,72,70,1
2020/12/18,23,15.5,10.4,72,70,1
2020/12/18,24,14.5,10,74,70,1
2020/12/19,1,15.1,10.2,73,60,1
2020/12/19,2,14.9,10.1,73,60,1
2020/12/19,3,15,10.1,72,60,1
2020/12/19,4,15,10.1,72,70,1
2020/12/19,5,15,9.9,72,60,1
2020/12/19,6,14.8,9.8,72,60,1
2020/12/19,7,14.5,9.8,73,60,1
2020/12/19,8,15.2,9.8,70,60,1
2020/12/19,9,16.1,9.5,65,70,1
2020/12/19,10,16.4,9,62,70,1
2020/12/19,11,18.2,9.2,56,60,1
2020/12/19,12,17,8.2,56,60,1
2020/12/19,13,17.3,8.3,55,70,1
2020/12/19,14,16.7,8.2,57,60,1
2020/12/19,15,15.8,7.9,59,70,1
2020/12/19,16,15.5,8,61,60,1
2020/12/19,17,14.9,8,63,70,1
2020/12/19,18,14.1,7.7,65,70,1
2020/12/19,19,13.7,7.9,68,60,1
2020/12/19,20,13.4,7.9,69,60,1
2020/12/19,21,13.1,7.8,70,60,1
2020/12/19,22,12.9,7.1,68,60,1
2020/12/19,23,12.9,7.2,68,60,1
2020/12/19,24,13.2,7.5,68,40,1
2020/12/20,1,13.6,7.8,68,40,1
2020/12/20,2,14,7.4,64,40,1
2020/12/20,3,14,7.1,63,40,1
2020/12/20,4,14,7.1,63,50,1
2020/12/20,5,14.1,6.9,62,40,1
2020/12/20,6,14.1,6.9,62,50,1
2020/12/20,7,13.9,6.8,62,50,1
2020/12/20,8,14.7,6.9,59,40,1
2020/12/20,9,15.5,7.1,57,40,1
2020/12/20,10,17.6,7.8,53,60,1
2020/12/20,11,19.1,8.3,50,50,1
2020/12/20,12,19.4,8.3,49,50,1
2020/12/20,13,18.5,8.3,51,60,1
2020/12/20,14,18,8.1,52,70,1
2020/12/20,15,17.8,8.1,53,70,1
2020/12/20,16,16.6,7.8,56,70,1
2020/12/20,17,15.8,7.7,59,60,1
2020/12/20,18,15.3,7.9,61,50,1
2020/12/20,19,15.1,7.4,60,50,1
2020/12/20,20,14.3,6.8,61,50,1
2020/12/20,21,13.9,6.8,62,40,1
2020/12/20,22,13.6,6.8,63,40,1
2020/12/20,23,13.9,6.9,63,30,1
2020/12/20,24,13.5,6.7,63,40,1
2020/12/21,1,13.7,6.7,63,40,1
2020/12/21,2,13.9,6.7,62,40,1
2020/12/21,3,13.6,6.8,63,40,1
2020/12/21,4,13.6,6.7,63,40,1
2020/12/21,5,14.1,6.9,62,30,1
2020/12/21,6,14.1,7,62,40,1
2020/12/21,7,14.3,7.1,62,40,1
2020/12/21,8,15.1,7.2,59,40,1
2020/12/21,9,16,7.5,57,40,1
2020/12/21,10,18.4,8.3,52,40,1
2020/12/21,11,19.4,8.7,50,40,1
2020/12/21,12,19.6,9.4,52,60,1
2020/12/21,13,20.2,9.5,50,60,1
2020/12/21,14,19.7,9.4,51,60,1
2020/12/21,15,18,8.8,55,60,1
2020/12/21,16,17.4,8.8,57,60,1
2020/12/21,17,16.6,8.7,60,60,1
2020/12/21,18,15.8,8.8,63,60,1
2020/12/21,19,15.9,8.9,63,60,1
2020/12/21,20,15.7,8.8,63,60,1
2020/12/21,21,15.2,8.8,66,50,1
2020/12/21,22,14.8,8.7,67,50,1
2020/12/21,23,15.1,8.7,66,40,1
2020/12/21,24,14.5,8.5,67,50,1
2020/12/22,1,14.3,8.5,68,50,1
2020/12/22,2,14.3,8.4,68,40,1
2020/12/22,3,13.9,8,68,40,1
2020/12/22,4,14.5,8,65,40,1
2020/12/22,5,14.5,7.9,65,40,1
2020/12/22,6,14.7,7.7,63,40,1
2020/12/22,7,13.8,7.4,65,40,1
2020/12/22,8,15.7,8,60,30,1
2020/12/22,9,17.6,8.1,54,50,1
2020/12/22,10,18.6,7.8,49,60,1
2020/12/22,11,20.3,8.8,48,50,1
2020/12/22,12,21.3,9.8,48,50,1
2020/12/22,13,21.5,10.3,49,50,1
2020/12/22,14,21.3,10.3,49,60,1
2020/12/22,15,20.2,10.1,52,60,1
2020/12/22,16,19.7,10.2,54,60,1
2020/12/22,17,18.3,9.9,58,60,1
2020/12/22,18,17.9,10,60,60,1
